id,name,price,rating,review_count,url
mapnjDFfz-av_J7wXzkVOQ,Cha House - Raleigh,$,4.4,86,https://www.yelp.com/biz/cha-house-raleigh-raleigh?adjust_creative=LtZwAP4ZOvAx3UliA5eqbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LtZwAP4ZOvAx3UliA5eqbg
WackFldBsE9GQDciJOxmbQ,Budacai,$,4.0,206,https://www.yelp.com/biz/budacai-raleigh?adjust_creative=LtZwAP4ZOvAx3UliA5eqbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LtZwAP4ZOvAx3UliA5eqbg
2ZUTYMY7geQg3KMQv7qSZg,Black Ivory Café,,4.8,53,https://www.yelp.com/biz/black-ivory-caf%C3%A9-raleigh?adjust_creative=LtZwAP4ZOvAx3UliA5eqbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LtZwAP4ZOvAx3UliA5eqbg
z8DJtSQj-_z8no0rKyeptg,Anise Pho,$$,4.4,249,https://www.yelp.com/biz/anise-pho-raleigh-4?adjust_creative=LtZwAP4ZOvAx3UliA5eqbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LtZwAP4ZOvAx3UliA5eqbg
KkHJsbij0f_ek5Oarjg2vQ,Sir Walter Coffee,$,4.2,205,https://www.yelp.com/biz/sir-walter-coffee-raleigh?adjust_creative=LtZwAP4ZOvAx3UliA5eqbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LtZwAP4ZOvAx3UliA5eqbg
uKYtMADSCAZ6dxiTXoDZXQ,Iso Iso Ramen & Bar,$$,4.0,103,https://www.yelp.com/biz/iso-iso-ramen-and-bar-raleigh-2?adjust_creative=LtZwAP4ZOvAx3UliA5eqbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LtZwAP4ZOvAx3UliA5eqbg
